"x","y"
-0.32,0.02625493333333334
-0.32,0.01701597866666668
-0.32,0.0077770239999999935
-0.32,-0.0014619306666666665
-0.32,-0.010700885333333354
-0.32,-0.019939839999999986
-0.32,-0.029178794666666674
-0.32,-0.038417749333333306
-0.32,-0.047656703999999994
-0.32,-0.05689565866666668
-0.32,-0.06613461333333331
-0.32,-0.075373568
-0.32,-0.08461252266666663
-0.32,-0.09385147733333332
-0.32,-0.10309043200000001
-0.32,-0.11232938666666664
-0.32,-0.12156834133333339
-0.32,-0.13080729600000002
-0.32,-0.14004625066666665
-0.32,-0.14928520533333334
-0.32,-0.15852416000000003
-0.32,-0.1677631146666667
-0.32,-0.17700206933333335
-0.32,-0.18624102399999998
-0.32,-0.19547997866666666
-0.32,-0.20471893333333335
-0.32,-0.21395788800000004
-0.32,-0.22319684266666667
-0.32,-0.2324357973333333
-0.32,-0.24167475200000005
-0.32,-0.2509137066666667
-0.32,-0.26015266133333337
-0.32,-0.26939161599999994
-0.32,-0.27863057066666674
-0.32,-0.2878695253333333
-0.32,-0.29710848
-0.32,-0.3063474346666667
-0.32,-0.3155863893333334
-0.32,-0.32482534400000007
-0.32,-0.33406429866666665
-0.32,-0.34330325333333334
-0.32,-0.352542208
-0.32,-0.3617811626666667
-0.32,-0.3710201173333334
-0.32,-0.380259072
-0.32,-0.38949802666666666
-0.32,-0.39873698133333335
-0.32,-0.40797593600000004
-0.32,-0.4172148906666667
-0.32,-0.4264538453333333
-0.32,-0.4356928
-0.32,-0.4449317546666667
-0.32,-0.4541707093333335
-0.32,-0.46340966400000005
-0.32,-0.47264861866666674
-0.32,-0.4818875733333333
-0.32,-0.491126528
-0.32,-0.5003654826666668
-0.32,-0.5096044373333334
-0.32,-0.5188433920000001
-0.32,-0.5280823466666666
-0.32,-0.5373213013333333
-0.32,-0.5465602560000001
-0.32,-0.5557992106666667
-0.32,-0.5650381653333334
-0.32,-0.5742771200000001
-0.32,-0.5835160746666667
-0.32,-0.5927550293333335
-0.32,-0.601993984
-0.32,-0.6112329386666667
-0.32,-0.6204718933333334
-0.32,-0.629710848
-0.32,-0.6389498026666668
-0.32,-0.6481887573333334
-0.32,-0.657427712
-0.32,-0.6666666666666667
-0.31333333333333335,0.23543776977777783
-0.31333333333333335,0.22632560375308647
-0.31333333333333335,0.21721343772839513
-0.31333333333333335,0.20810127170370377
-0.31333333333333335,0.1989891056790124
-0.31333333333333335,0.18987693965432106
-0.31333333333333335,0.18076477362962967
-0.31333333333333335,0.17165260760493833
-0.31333333333333335,0.16254044158024697
-0.31333333333333335,0.1534282755555556
-0.31333333333333335,0.14431610953086427
-0.31333333333333335,0.1352039435061729
-0.31333333333333335,0.12609177748148154
-0.31333333333333335,0.11697961145679017
-0.31333333333333335,0.10786744543209884
-0.31333333333333335,0.09875527940740747
-0.31333333333333335,0.0896431133827161
-0.31333333333333335,0.08053094735802474
-0.31333333333333335,0.07141878133333338
-0.31333333333333335,0.06230661530864204
-0.31333333333333335,0.05319444928395067
-0.31333333333333335,0.044082283259259336
-0.31333333333333335,0.03497011723456794
-0.31333333333333335,0.025857951209876606
-0.31333333333333335,0.016745785185185214
-0.31333333333333335,0.007633619160493876
-0.31333333333333335,-0.0014785468641974886
-0.31333333333333335,-0.010590712888888854
-0.31333333333333335,-0.01970287891358019
-0.31333333333333335,-0.028815044938271528
-0.31333333333333335,-0.03792721096296292
-0.31333333333333335,-0.04703937698765426
-0.31333333333333335,-0.056151543012345595
-0.31333333333333335,-0.06526370903703699
-0.31333333333333335,-0.07437587506172832
-0.31333333333333335,-0.08348804108641972
-0.31333333333333335,-0.09260020711111105
-0.31333333333333335,-0.10171237313580245
-0.31333333333333335,-0.11082453916049378
-0.31333333333333335,-0.11993670518518512
-0.31333333333333335,-0.12904887120987651
-0.31333333333333335,-0.13816103723456785
-0.31333333333333335,-0.1472732032592592
-0.31333333333333335,-0.15638536928395053
-0.31333333333333335,-0.16549753530864197
-0.31333333333333335,-0.1746097013333333
-0.31333333333333335,-0.18372186735802465
-0.31333333333333335,-0.19283403338271599
-0.31333333333333335,-0.20194619940740732
-0.31333333333333335,-0.21105836543209877
-0.31333333333333335,-0.2201705314567901
-0.31333333333333335,-0.22928269748148145
-0.31333333333333335,-0.23839486350617278
-0.31333333333333335,-0.24750702953086418
-0.31333333333333335,-0.25661919555555557
-0.31333333333333335,-0.2657313615802469
-0.31333333333333335,-0.27484352760493824
-0.31333333333333335,-0.2839556936296296
-0.31333333333333335,-0.2930678596543209
-0.31333333333333335,-0.30218002567901225
-0.31333333333333335,-0.3112921917037037
-0.31333333333333335,-0.32040435772839504
-0.31333333333333335,-0.3295165237530864
-0.31333333333333335,-0.3386286897777777
-0.31333333333333335,-0.34774085580246905
-0.31333333333333335,-0.3568530218271604
-0.31333333333333335,-0.36596518785185184
-0.31333333333333335,-0.3750773538765432
-0.31333333333333335,-0.3841895199012345
-0.31333333333333335,-0.39330168592592585
-0.31333333333333335,-0.4024138519506173
-0.31333333333333335,-0.41152601797530863
-0.31333333333333335,-0.42063818399999997
-0.31333333333333335,-0.4297503500246913
-0.31333333333333335,-0.43886251604938264
-0.31333333333333335,-0.4479746820740741
-0.31333333333333335,-0.45708684809876543
-0.31333333333333335,-0.46619901412345677
-0.31333333333333335,-0.4753111801481481
-0.31333333333333335,-0.48442334617283944
-0.31333333333333335,-0.4935355121975309
-0.31333333333333335,-0.5026476782222222
-0.31333333333333335,-0.5117598442469136
-0.31333333333333335,-0.5208720102716049
-0.31333333333333335,-0.5299841762962962
-0.31333333333333335,-0.5390963423209876
-0.31333333333333335,-0.548208508345679
-0.31333333333333335,-0.5573206743703703
-0.31333333333333335,-0.5664328403950617
-0.31333333333333335,-0.5755450064197531
-0.31333333333333335,-0.5846571724444444
-0.31333333333333335,-0.5937693384691358
-0.31333333333333335,-0.602881504493827
-0.31333333333333335,-0.6119936705185185
-0.31333333333333335,-0.6211058365432099
-0.31333333333333335,-0.6302180025679012
-0.31333333333333335,-0.6393301685925926
-0.31333333333333335,-0.6484423346172838
-0.31333333333333335,-0.6575545006419753
-0.31333333333333335,-0.6666666666666667
-0.3066666666666667,0.22332090311111114
-0.3066666666666667,0.21433112967901238
-0.3066666666666667,0.20534135624691363
-0.3066666666666667,0.19635158281481485
-0.3066666666666667,0.18736180938271607
-0.3066666666666667,0.17837203595061732
-0.3066666666666667,0.16938226251851857
-0.3066666666666667,0.1603924890864198
-0.3066666666666667,0.151402715654321
-0.3066666666666667,0.14241294222222226
-0.3066666666666667,0.1334231687901235
-0.3066666666666667,0.12443339535802472
-0.3066666666666667,0.11544362192592596
-0.3066666666666667,0.10645384849382719
-0.3066666666666667,0.09746407506172841
-0.3066666666666667,0.08847430162962966
-0.3066666666666667,0.07948452819753088
-0.3066666666666667,0.07049475476543213
-0.3066666666666667,0.06150498133333335
-0.3066666666666667,0.052515207901234595
-0.3066666666666667,0.043525434469135815
-0.3066666666666667,0.03453566103703706
-0.3066666666666667,0.025545887604938283
-0.3066666666666667,0.01655611417283953
-0.3066666666666667,0.007566340740740751
-0.3066666666666667,-0.0014234326913580009
-0.3066666666666667,-0.01041320612345678
-0.3066666666666667,-0.019402979555555533
-0.3066666666666667,-0.028392752987654313
-0.3066666666666667,-0.03738252641975309
-0.3066666666666667,-0.04637229985185187
-0.3066666666666667,-0.0553620732839506
-0.3066666666666667,-0.06435184671604938
-0.3066666666666667,-0.07334162014814816
-0.3066666666666667,-0.08233139358024688
-0.3066666666666667,-0.09132116701234566
-0.3066666666666667,-0.10031094044444444
-0.3066666666666667,-0.10930071387654322
-0.3066666666666667,-0.11829048730864195
-0.3066666666666667,-0.12728026074074072
-0.3066666666666667,-0.13627003417283956
-0.3066666666666667,-0.14525980760493828
-0.3066666666666667,-0.154249581037037
-0.3066666666666667,-0.1632393544691358
-0.3066666666666667,-0.17222912790123462
-0.3066666666666667,-0.18121890133333335
-0.3066666666666667,-0.19020867476543213
-0.3066666666666667,-0.19919844819753085
-0.3066666666666667,-0.20818822162962958
-0.3066666666666667,-0.2171779950617284
-0.3066666666666667,-0.2261677684938272
-0.3066666666666667,-0.23515754192592592
-0.3066666666666667,-0.2441473153580247
-0.3066666666666667,-0.2531370887901235
-0.3066666666666667,-0.26212686222222226
-0.3066666666666667,-0.271116635654321
-0.3066666666666667,-0.2801064090864197
-0.3066666666666667,-0.28909618251851854
-0.3066666666666667,-0.29808595595061727
-0.3066666666666667,-0.3070757293827161
-0.3066666666666667,-0.3160655028148148
-0.3066666666666667,-0.32505527624691366
-0.3066666666666667,-0.3340450496790124
-0.3066666666666667,-0.3430348231111111
